Node_ID	9301253	cp_level	cp_r_citing_zero	cp_r_citing_nonzero	tr_citing	cp_r_cited_zero	cp_r_cited_nonzero	tr_cited	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	11	network_degree	network_indegree	network_outdegree	cluster_degree	cluster_indegree	cluster_outdegree	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	100	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	297	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_modularity	cp_r_citing_zero_bdid_clustered-cit_hepph_modularity	cp_r_citing_nonzero_bdid_clustered-cit_hepph_modularity	tr_citing_bdid_clustered-cit_hepph_modularity	cp_r_cited_zero_bdid_clustered-cit_hepph_modularity	cp_r_cited_nonzero_bdid_clustered-cit_hepph_modularity	tr_cited_bdid_clustered-cit_hepph_modularity	cp_level_bdid-cit_hepph_modularity	cp_r_citing_zero_bdid-cit_hepph_modularity	cp_r_citing_nonzero_bdid-cit_hepph_modularity	tr_citing_bdid-cit_hepph_modularity	cp_r_cited_zero_bdid-cit_hepph_modularity	cp_r_cited_nonzero_bdid-cit_hepph_modularity	tr_cited_bdid-cit_hepph_modularity	6	network_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity
1045	9511210.0	2.0	1.0	1.0	1.0	0.0	2.0	6.0	7	2	5	7	4	3	7	16.0	12	7	5	7.0	2.0	5.0	5.0	1.0	4.0	6.0	5.0	0.0	0.0	7	2	5	7	4	3	7	167.0	12	7	5	5.0	5.0	0.0	5.0	1.0	4.0	6.0	5.0	0.0	0.0	7	2	5	7	4	3	7	884.0	12	7	5	5.0	5.0	0.0	2	1	1	1	0	2	6	7	2	5	7	4	3	7	6.0	12	7	5	7	2	5
1046	9401328.0	51.0	10.0	41.0	112.0	5.0	46.0	255.0	57	10	47	126	4	53	307	5.0	86	57	29	76.0	51.0	25.0	33.0	4.0	29.0	75.0	4.0	29.0	201.0	57	10	47	126	4	53	307	14.0	86	57	29	53.0	33.0	20.0	19.0	3.0	16.0	41.0	0.0	19.0	169.0	57	10	47	126	4	53	307	28.0	86	57	29	37.0	19.0	18.0	51	11	40	111	5	46	255	57	10	47	126	4	53	307	7.0	86	57	29	76	51	25
1047	9712347.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2	2	0	0	2	0	0	39.0	3	2	1	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2	2	0	0	2	0	0	138.0	3	2	1	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	2	0	0	2	0	0	1271.0	3	2	1	1.0	0.0	1.0	2	2	0	0	2	0	0	2	2	0	0	2	0	0	1.0	3	2	1	2	2	0
1048	9211272.0	4.0	3.0	1.0	1.0	0.0	4.0	10.0	8	4	4	4	2	6	19	9.0	27	8	19	17.0	4.0	13.0	4.0	3.0	1.0	1.0	0.0	4.0	10.0	8	4	4	4	2	6	19	33.0	27	8	19	16.0	4.0	12.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	8	4	4	4	2	6	19	1422.0	27	8	19	4.0	2.0	2.0	5	4	1	1	0	5	16	8	4	4	4	2	6	19	0.0	27	8	19	23	5	18
1049	9512364.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	7.0	11	0	11	11.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2.0	11	0	11	8.0	0.0	8.0								0	0	0	0	0	0	0	3929.0	11	0	11				0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	11	0	11	8	0	8
1050	9305319.0	2.0	1.0	1.0	1.0	0.0	2.0	8.0	2	1	1	1	0	2	8	4.0	19	2	17	18.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1	1	0	2	8	11.0	19	2	17	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1	1	0	2	8	197.0	19	2	17	4.0	0.0	4.0	2	1	1	1	0	2	8	2	1	1	1	0	2	8	1.0	19	2	17	18	2	16
1051	9302225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	3.0	23	0	23	21.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	8.0	23	0	23	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	18.0	23	0	23	12.0	0.0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	23	0	23	12	0	12
1052	9705366.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	2.0	12	1	11	12.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	2	3.0	12	1	11	11.0	0.0	11.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	0	1	2	2294.0	12	1	11	2.0	1.0	1.0	1	1	0	0	0	1	2	1	1	0	0	0	1	2	3.0	12	1	11	12	1	11
1053	9606399.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	2	5.0	9	1	8	8.0	1.0	7.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	2	54.0	9	1	8	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	2	498.0	9	1	8	4.0	0.0	4.0	1	1	0	0	0	1	1	1	1	0	0	0	1	2	7.0	9	1	8	8	1	7
1054	9209205.0	8.0	6.0	2.0	3.0	2.0	6.0	28.0	9	7	2	3	2	7	36	4.0	36	9	27	32.0	8.0	24.0	2.0	2.0	0.0	0.0	0.0	2.0	4.0	9	7	2	3	2	7	36	47.0	36	9	27	10.0	2.0	8.0	3.0	2.0	1.0	1.0	0.0	3.0	11.0	9	7	2	3	2	7	36	111.0	36	9	27	12.0	3.0	9.0	9	7	2	3	2	7	35	9	7	2	3	2	7	36	1.0	36	9	27	33	9	24
1055	9303309.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	23	0	23	22.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	92.0	23	0	23	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	571.0	23	0	23	4.0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	23	0	23	15	0	15
1056	9204214.0	7.0	2.0	5.0	11.0	0.0	7.0	47.0	7	2	5	11	0	7	47	9.0	17	7	10	17.0	7.0	10.0	7.0	2.0	5.0	11.0	0.0	7.0	43.0	7	2	5	11	0	7	47	26.0	17	7	10	16.0	7.0	9.0	7.0	2.0	5.0	11.0	0.0	7.0	37.0	7	2	5	11	0	7	47	29.0	17	7	10	14.0	7.0	7.0	7	2	5	11	0	7	47	7	2	5	11	0	7	47	0.0	17	7	10	17	7	10
1057	1003.0	5.0	3.0	2.0	3.0	3.0	2.0	4.0	5	3	2	3	3	2	4	1.0	9	5	4	9.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	3	2	3	3	2	4	251.0	9	5	4	3.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	5	3	2	3	3	2	4	480.0	9	5	4	5.0	1.0	4.0	5	3	2	3	3	2	4	5	3	2	3	3	2	4	2.0	9	5	4	9	5	4
1058	9512401.0	6.0	2.0	4.0	5.0	1.0	5.0	19.0	8	3	5	7	1	7	23	8.0	22	8	14	17.0	6.0	11.0	3.0	2.0	1.0	1.0	0.0	3.0	11.0	8	3	5	7	1	7	23	21.0	22	8	14	13.0	3.0	10.0	4.0	2.0	2.0	2.0	0.0	4.0	11.0	8	3	5	7	1	7	23	214.0	22	8	14	7.0	4.0	3.0	8	3	5	7	1	7	23	8	3	5	7	1	7	23	5.0	22	8	14	19	8	11
1059	9211309.0	7.0	3.0	4.0	6.0	0.0	7.0	65.0	12	5	7	11	0	12	120	9.0	54	12	42	26.0	7.0	19.0	6.0	3.0	3.0	5.0	0.0	6.0	54.0	12	5	7	11	0	12	120	33.0	54	12	42	23.0	6.0	17.0	5.0	3.0	2.0	4.0	0.0	5.0	52.0	12	5	7	11	0	12	120	55.0	54	12	42	21.0	5.0	16.0	5	2	3	5	0	5	45	12	5	7	11	0	12	120	10.0	54	12	42	24	5	19
1060	9209232.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	0.0	11	1	10	6.0	1.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	10.0	11	1	10	7.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	1	0	0	1586.0	11	1	10	1.0	0.0	1.0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	4.0	11	1	10	7	1	6
1061	9312228.0	3.0	2.0	1.0	1.0	0.0	3.0	13.0	3	2	1	1	0	3	16	7.0	11	3	8	9.0	3.0	6.0	3.0	2.0	1.0	1.0	0.0	3.0	13.0	3	2	1	1	0	3	16	2.0	11	3	8	9.0	3.0	6.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3	2	1	1	0	3	16	429.0	11	3	8	3.0	1.0	2.0	3	2	1	1	0	3	13	3	2	1	1	0	3	16	10.0	11	3	8	9	3	6
1062	9208254.0	11.0	6.0	5.0	8.0	0.0	11.0	103.0	13	7	6	9	1	12	120	10.0	56	13	43	46.0	11.0	35.0	11.0	6.0	5.0	8.0	0.0	11.0	103.0	13	7	6	9	1	12	120	17.0	56	13	43	45.0	11.0	34.0	7.0	3.0	4.0	6.0	0.0	7.0	97.0	13	7	6	9	1	12	120	5.0	56	13	43	38.0	7.0	31.0	11	6	5	8	0	11	103	13	7	6	9	1	12	120	12.0	56	13	43	45	11	34
1063	9608487.0	3.0	3.0	0.0	0.0	2.0	1.0	1.0	3	3	0	0	2	1	1	16.0	7	3	4	7.0	3.0	4.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	3	3	0	0	2	1	1	84.0	7	3	4	6.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	3	0	0	2	1	1	243.0	7	3	4	4.0	0.0	4.0	3	3	0	0	2	1	1	3	3	0	0	2	1	1	6.0	7	3	4	7	3	4
1064	9301253.0	8.0	2.0	6.0	20.0	0.0	8.0	12.0	8	2	6	20	0	8	12	14.0	15	8	7	10.0	8.0	2.0	7.0	1.0	6.0	20.0	0.0	7.0	11.0	8	2	6	20	0	8	12	23.0	15	8	7	9.0	7.0	2.0	7.0	2.0	5.0	14.0	0.0	7.0	7.0	8	2	6	20	0	8	12	447.0	15	8	7	8.0	7.0	1.0	7	1	6	20	0	7	7	8	2	6	20	0	8	12	4.0	15	8	7	8	7	1
1065	9304240.0	1.0	1.0	0.0	0.0	0.0	1.0	11.0	1	1	0	0	0	1	14	12.0	31	1	30	28.0	1.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	14	35.0	31	1	30	15.0	0.0	15.0	1.0	1.0	0.0	0.0	0.0	1.0	8.0	1	1	0	0	0	1	14	406.0	31	1	30	10.0	1.0	9.0	1	1	0	0	0	1	11	1	1	0	0	0	1	14	0.0	31	1	30	28	1	27
1066	9301244.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	1	11.0	18	1	17	12.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	1	13.0	18	1	17	11.0	0.0	11.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	0	1	1	1968.0	18	1	17	2.0	1.0	1.0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	6.0	18	1	17	14	1	13
1067	9302213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	27.0	11	0	11	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	91.0	11	0	11	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	290.0	11	0	11	6.0	0.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	11	0	11	8	0	8
1068	9307266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	16.0	6	0	6	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	287.0	6	0	6	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1200.0	6	0	6	2.0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	6	0	6	2	0	2
1069	9402332.0	4.0	2.0	2.0	2.0	0.0	4.0	6.0	5	1	4	5	0	5	12	7.0	16	5	11	8.0	4.0	4.0	4.0	0.0	4.0	5.0	0.0	4.0	8.0	5	1	4	5	0	5	12	28.0	16	5	11	7.0	4.0	3.0	4.0	0.0	4.0	5.0	0.0	4.0	8.0	5	1	4	5	0	5	12	130.0	16	5	11	7.0	4.0	3.0	5	1	4	5	0	5	12	5	1	4	5	0	5	12	3.0	16	5	11	16	5	11
1070	9704361.0								2	2	0	0	1	1	1	1035.0	3	2	1											2	2	0	0	1	1	1	1516.0	3	2	1											2	2	0	0	1	1	1	4752.0	3	2	1				2	2	0	0	1	1	1	2	2	0	0	1	1	1	4.0	3	2	1	3	2	1
1071									1	1	0	0	1	0	0	620.0	1	1	0											1	1	0	0	1	0	0	1383.0	1	1	0											1	1	0	0	1	0	0	4355.0	1	1	0				1	1	0	0	1	0	0	1	1	0	0	1	0	0	4.0	1	1	0	1	1	0
1072	9710204.0	32.0	5.0	27.0	85.0	0.0	32.0	68.0	33	5	28	90	0	33	69	7.0	42	33	9	41.0	32.0	9.0	27.0	5.0	22.0	69.0	0.0	27.0	58.0	33	5	28	90	0	33	69	2.0	42	33	9	36.0	27.0	9.0	15.0	2.0	13.0	36.0	0.0	15.0	16.0	33	5	28	90	0	33	69	226.0	42	33	9	17.0	15.0	2.0	32	5	27	85	0	32	68	33	5	28	90	0	33	69	10.0	42	33	9	41	32	9
1073	9411239.0	3.0	3.0	0.0	0.0	0.0	3.0	25.0	9	5	4	7	0	9	66	0.0	46	9	37	29.0	3.0	26.0	2.0	2.0	0.0	0.0	0.0	2.0	22.0	9	5	4	7	0	9	66	5.0	46	9	37	23.0	2.0	21.0	2.0	2.0	0.0	0.0	0.0	2.0	20.0	9	5	4	7	0	9	66	66.0	46	9	37	18.0	2.0	16.0	4	4	0	0	0	4	29	9	5	4	7	0	9	66	4.0	46	9	37	34	4	30
1074	9206221.0	6.0	2.0	4.0	4.0	0.0	6.0	17.0	9	4	5	5	0	9	33	23.0	33	9	24	17.0	6.0	11.0	5.0	2.0	3.0	3.0	0.0	5.0	16.0	9	4	5	5	0	9	33	41.0	33	9	24	16.0	5.0	11.0	5.0	2.0	3.0	3.0	4.0	1.0	3.0	9	4	5	5	0	9	33	878.0	33	9	24	8.0	5.0	3.0	7	3	4	4	0	7	20	9	4	5	5	0	9	33	0.0	33	9	24	23	7	16
1075	9307291.0	16.0	2.0	14.0	31.0	0.0	16.0	22.0	16	2	14	31	0	16	30	25.0	31	16	15	19.0	16.0	3.0	16.0	2.0	14.0	31.0	0.0	16.0	22.0	16	2	14	31	0	16	30	65.0	31	16	15	19.0	16.0	3.0	11.0	3.0	8.0	21.0	0.0	11.0	16.0	16	2	14	31	0	16	30	83.0	31	16	15	14.0	11.0	3.0	15	2	13	30	0	15	21	16	2	14	31	0	16	30	8.0	31	16	15	20	15	5
1076	1046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	5.0	9	0	9	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	54.0	9	0	9	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	498.0	9	0	9	4.0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	9	0	9	9	0	9
1077	9511417.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	27.0	7	1	6	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	91.0	7	1	6	7.0	1.0	6.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	290.0	7	1	6	7.0	1.0	6.0	1	1	0	0	0	1	2	1	1	0	0	0	1	2	3.0	7	1	6	7	1	6
1078	9508347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	5.0	16	0	16	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	54.0	16	0	16	11.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	498.0	16	0	16	4.0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	16	0	16	16	0	16
1079	9407247.0	2.0	2.0	0.0	0.0	1.0	1.0	8.0	2	2	0	0	0	2	13	8.0	14	2	12	11.0	2.0	9.0	1.0	1.0	0.0	0.0	0.0	1.0	8.0	2	2	0	0	0	2	13	21.0	14	2	12	10.0	1.0	9.0	1.0	1.0	0.0	0.0	0.0	1.0	8.0	2	2	0	0	0	2	13	22.0	14	2	12	10.0	1.0	9.0	1	1	0	0	0	1	8	2	2	0	0	0	2	13	5.0	14	2	12	10	1	9
1080	1035.0	11.0	6.0	5.0	7.0	1.0	10.0	50.0	17	7	10	16	2	15	65	4.0	41	17	24	31.0	11.0	20.0	5.0	4.0	1.0	1.0	1.0	4.0	14.0	17	7	10	16	2	15	65	11.0	41	17	24	17.0	5.0	12.0	4.0	2.0	2.0	2.0	0.0	4.0	13.0	17	7	10	16	2	15	65	202.0	41	17	24	9.0	4.0	5.0	16	6	10	16	1	15	65	17	7	10	16	2	15	65	1.0	41	17	24	39	16	23
1081	9905394.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	18.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	98.0	1	0	1	1.0	0.0	1.0								0	0	0	0	0	0	0	4476.0	1	0	1				0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	1	0	1	1	0	1
1082	9303287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2.0	24	0	24	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	24	0	24	15.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	178.0	24	0	24	8.0	0.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	24	0	24	24	0	24
1083	9308271.0	14.0	5.0	9.0	21.0	2.0	12.0	43.0	27	8	19	49	4	23	84	7.0	55	27	28	31.0	14.0	17.0	7.0	4.0	3.0	6.0	0.0	7.0	36.0	27	8	19	49	4	23	84	2.0	55	27	28	24.0	7.0	17.0	9.0	1.0	8.0	21.0	9.0	0.0	0.0	27	8	19	49	4	23	84	517.0	55	27	28	9.0	9.0	0.0	13	4	9	21	2	11	41	27	8	19	49	4	23	84	10.0	55	27	28	31	13	18
1084	9401312.0	7.0	4.0	3.0	3.0	4.0	3.0	14.0	8	5	3	3	4	4	15	4.0	18	8	10	16.0	7.0	9.0	2.0	2.0	0.0	0.0	0.0	2.0	12.0	8	5	3	3	4	4	15	57.0	18	8	10	9.0	2.0	7.0	2.0	2.0	0.0	0.0	0.0	2.0	9.0	8	5	3	3	4	4	15	650.0	18	8	10	7.0	2.0	5.0	8	5	3	3	4	4	15	8	5	3	3	4	4	15	1.0	18	8	10	18	8	10
1085	9401310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	15.0	3	0	3	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	188.0	3	0	3	1.0	0.0	1.0								0	0	0	0	0	0	0	4210.0	3	0	3				0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	3	0	3	2	0	2
1086		69.0	16.0	53.0	190.0	69.0	0.0	0.0	89	28	61	210	89	0	0	0.0	89	89	0	69.0	69.0	0.0	14.0	3.0	11.0	28.0	14.0	0.0	0.0	89	28	61	210	89	0	0	18.0	89	89	0	14.0	14.0	0.0	11.0	4.0	7.0	15.0	11.0	0.0	0.0	89	28	61	210	89	0	0	615.0	89	89	0	11.0	11.0	0.0	57	12	45	145	57	0	0	89	28	61	210	89	0	0	4.0	89	89	0	57	57	0
1087	9212235.0	14.0	5.0	9.0	18.0	0.0	14.0	242.0	16	6	10	20	0	16	256	6.0	49	16	33	47.0	14.0	33.0	13.0	4.0	9.0	18.0	0.0	13.0	235.0	16	6	10	20	0	16	256	15.0	49	16	33	46.0	13.0	33.0	12.0	4.0	8.0	16.0	0.0	12.0	205.0	16	6	10	20	0	16	256	7.0	49	16	33	40.0	12.0	28.0	14	5	9	18	0	14	242	16	6	10	20	0	16	256	5.0	49	16	33	47	14	33
1088	9211304.0	14.0	1.0	13.0	35.0	0.0	14.0	215.0	14	1	13	35	0	14	215	1.0	50	14	36	50.0	14.0	36.0	13.0	1.0	12.0	29.0	0.0	13.0	189.0	14	1	13	35	0	14	215	34.0	50	14	36	46.0	13.0	33.0	12.0	1.0	11.0	31.0	0.0	12.0	199.0	14	1	13	35	0	14	215	11.0	50	14	36	45.0	12.0	33.0	14	1	13	35	0	14	212	14	1	13	35	0	14	215	2.0	50	14	36	49	14	35
1089	9408276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	6.0	7	0	7	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	38.0	7	0	7	7.0	0.0	7.0								0	0	0	0	0	0	0	4904.0	7	0	7				0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	7	0	7	7	0	7
1090	9811301.0	5.0	2.0	3.0	8.0	0.0	5.0	19.0	6	3	3	8	0	6	20	6.0	10	6	4	9.0	5.0	4.0	4.0	2.0	2.0	5.0	0.0	4.0	16.0	6	3	3	8	0	6	20	294.0	10	6	4	8.0	4.0	4.0	5.0	2.0	3.0	8.0	0.0	5.0	19.0	6	3	3	8	0	6	20	560.0	10	6	4	9.0	5.0	4.0	5	2	3	8	0	5	19	6	3	3	8	0	6	20	5.0	10	6	4	9	5	4
1092	9805496.0	5.0	4.0	1.0	1.0	4.0	1.0	1.0	5	4	1	1	4	1	1	4.0	6	5	1	6.0	5.0	1.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0	5	4	1	1	4	1	1	47.0	6	5	1	4.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	5	4	1	1	4	1	1	806.0	6	5	1	2.0	1.0	1.0	5	4	1	1	4	1	1	5	4	1	1	4	1	1	1.0	6	5	1	6	5	1
1093	9506291.0	25.0	8.0	17.0	46.0	1.0	24.0	61.0	25	8	17	46	1	24	61	0.0	34	25	9	34.0	25.0	9.0	17.0	4.0	13.0	35.0	6.0	11.0	13.0	25	8	17	46	1	24	61	4.0	34	25	9	19.0	17.0	2.0	14.0	3.0	11.0	28.0	8.0	6.0	8.0	25	8	17	46	1	24	61	232.0	34	25	9	17.0	14.0	3.0	19	6	13	37	6	13	17	25	8	17	46	1	24	61	0.0	34	25	9	23	19	4
1094	9306241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	5.0	12	0	12	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	68.0	12	0	12	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	512.0	12	0	12	4.0	0.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0	12	0	12	12	0	12
1095	9711395.0	41.0	3.0	38.0	216.0	0.0	41.0	434.0	41	3	38	216	0	41	434	15.0	59	41	18	59.0	41.0	18.0	40.0	3.0	37.0	212.0	0.0	40.0	429.0	41	3	38	216	0	41	434	20.0	59	41	18	58.0	40.0	18.0	37.0	3.0	34.0	203.0	0.0	37.0	410.0	41	3	38	216	0	41	434	6.0	59	41	18	54.0	37.0	17.0	41	3	38	216	0	41	434	41	3	38	216	0	41	434	9.0	59	41	18	59	41	18
